时间,商品名称,库存变化,单笔销量
2026-05-15 15:02:22,台湾,初始库存：-2,2
2026-05-15 15:02:22,国际,初始库存：10000,0
2026-05-15 15:12:45,台湾,-2 -> -3,1
2026-05-15 16:03:05,台湾,-3 -> -4,1
2026-05-15 17:48:23,台湾,-4 -> -6,2
