时间,商品名称,库存变化,单笔销量
2026-05-15 15:00:11,台湾,初始库存：-1,1
2026-05-15 15:02:11,国际,初始库存：10000,0
2026-05-15 15:02:25,台湾,-1 -> -2,1
2026-05-16 10:30:03,台湾,-2 -> -3,1
2026-05-16 20:51:14,台湾,-3 -> -8,5
