时间,商品名称,库存变化,单笔销量
2026-05-15 15:00:13,台湾,初始库存：-10,10
2026-05-15 15:00:13,国际,初始库存：10000,0
2026-05-15 15:02:22,台湾,-10 -> -46,36
2026-05-15 22:24:04,台湾,-46 -> -47,1
2026-05-16 14:35:38,台湾,-47 -> -49,2
